trial_id,run_id,symptom_id,subtype,sub_ref,symptom_clause,symptom_clause_id,model,test_version,pairing_raw,pairing_clean,gender_indicated,prompt_version,temp,rep
run_20251208_130741_t0106,run_20251208_130741,I_08_HI_03,ADHD-C,combined,Being active is necessary for me because nearby conversations distract me.,I_08_HI_03_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0107,run_20251208_130741,I_08_HI_03,ADHD-C,combined,"I am easily distracted by conversations, so I must remain constantly active.",I_08_HI_03_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Basketball,BASKETBALL,,4o_ex_run2,0.7,1
run_20251208_130741_t0108,run_20251208_130741,I_08_HI_03,ADHD-C,combined,"I am easily distracted by conversations, so I must remain constantly active.",I_08_HI_03_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Basketball,BASKETBALL,,4o_ex_run2,0.7,2
run_20251208_130741_t0109,run_20251208_130741,I_08_HI_03,ADHD-C,combined,"Conversations around me are distracting, requiring me to stay consistently active.",I_08_HI_03_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0110,run_20251208_130741,I_08_HI_03,ADHD-C,combined,"Conversations around me are distracting, requiring me to stay consistently active.",I_08_HI_03_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Basketball,BASKETBALL,,4o_ex_run2,0.7,2
run_20251208_130741_t0111,run_20251208_130741,I_08_HI_03,ADHD-C,combined,I need to keep active because nearby conversations frequently distract me.,I_08_HI_03_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Basketball,BASKETBALL,,4o_ex_run2,0.7,1
run_20251208_130741_t0112,run_20251208_130741,I_08_HI_03,ADHD-C,combined,I need to keep active because nearby conversations frequently distract me.,I_08_HI_03_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Basketball,BASKETBALL,,4o_ex_run2,0.7,2
run_20251208_130741_t0113,run_20251208_130741,I_08_HI_03,ADHD-C,combined,"Nearby conversations often distract me, so I need to stay active.",I_08_HI_03_v07,gpt-4o-2024-08-06,explicit_test_ADHD_C,Basketball,BASKETBALL,,4o_ex_run2,0.7,1
run_20251208_130741_t0114,run_20251208_130741,I_08_HI_03,ADHD-C,combined,"Nearby conversations often distract me, so I need to stay active.",I_08_HI_03_v07,gpt-4o-2024-08-06,explicit_test_ADHD_C,Basketball,BASKETBALL,,4o_ex_run2,0.7,2
run_20251208_130741_t0115,run_20251208_130741,I_08_HI_03,ADHD-C,combined,I must be continuously active since nearby conversations distract me.,I_08_HI_03_v08,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0116,run_20251208_130741,I_08_HI_03,ADHD-C,combined,I must be continuously active since nearby conversations distract me.,I_08_HI_03_v08,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0117,run_20251208_130741,I_08_HI_03,ADHD-C,combined,Being active is essential for me because conversations nearby distract me.,I_08_HI_03_v09,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0118,run_20251208_130741,I_08_HI_03,ADHD-C,combined,Being active is essential for me because conversations nearby distract me.,I_08_HI_03_v09,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0119,run_20251208_130741,I_08_HI_03,ADHD-C,combined,"Conversations nearby distract me, making it necessary for me to stay active.",I_08_HI_03_v10,gpt-4o-2024-08-06,explicit_test_ADHD_C,Basketball,BASKETBALL,,4o_ex_run2,0.7,1
run_20251208_130741_t0120,run_20251208_130741,I_08_HI_03,ADHD-C,combined,"Conversations nearby distract me, making it necessary for me to stay active.",I_08_HI_03_v10,gpt-4o-2024-08-06,explicit_test_ADHD_C,Basketball,BASKETBALL,,4o_ex_run2,0.7,2
run_20251208_130741_t0121,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"Nearby conversations distract me, and I frequently bite my nails and lips.",I_08_HI_01_v01,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0122,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"Nearby conversations distract me, and I frequently bite my nails and lips.",I_08_HI_01_v01,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0123,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I often bite my nails and lips, getting distracted by nearby conversations.",I_08_HI_01_v02,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0124,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I often bite my nails and lips, getting distracted by nearby conversations.",I_08_HI_01_v02,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0125,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"Conversations around me distract me, and I habitually bite my lips and nails.",I_08_HI_01_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0126,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"Conversations around me distract me, and I habitually bite my lips and nails.",I_08_HI_01_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0127,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I habitually bite my lips and nails, distracted by conversations around me.",I_08_HI_01_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0128,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I habitually bite my lips and nails, distracted by conversations around me.",I_08_HI_01_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0129,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I get sidetracked by nearby chatter, and I often bite my lips and nails.",I_08_HI_01_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0130,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I get sidetracked by nearby chatter, and I often bite my lips and nails.",I_08_HI_01_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0131,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"Nearby chatter distracts me, and I consistently bite my lips and nails.",I_08_HI_01_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0132,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"Nearby chatter distracts me, and I consistently bite my lips and nails.",I_08_HI_01_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0133,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I frequently bite my nails and lips, distracted by conversations happening nearby.",I_08_HI_01_v07,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0134,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I frequently bite my nails and lips, distracted by conversations happening nearby.",I_08_HI_01_v07,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0135,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"Conversations happening nearby distract me, and I regularly bite my nails and lips.",I_08_HI_01_v08,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0136,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"Conversations happening nearby distract me, and I regularly bite my nails and lips.",I_08_HI_01_v08,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0137,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I regularly bite my lips and nails, sidetracked by nearby conversations.",I_08_HI_01_v09,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0138,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I regularly bite my lips and nails, sidetracked by nearby conversations.",I_08_HI_01_v09,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0139,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I am distracted by nearby chatter, and I habitually bite my nails and lips.",I_08_HI_01_v10,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0140,run_20251208_130741,I_08_HI_01,ADHD-C,combined,"I am distracted by nearby chatter, and I habitually bite my nails and lips.",I_08_HI_01_v10,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0141,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"Nearby conversations distract me, and I constantly feel incredibly rushed.",I_08_HI_05_v01,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0142,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"Nearby conversations distract me, and I constantly feel incredibly rushed.",I_08_HI_05_v01,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0143,run_20251208_130741,I_08_HI_05,ADHD-C,combined,I often feel very rushed because nearby conversations easily distract me.,I_08_HI_05_v02,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0144,run_20251208_130741,I_08_HI_05,ADHD-C,combined,I often feel very rushed because nearby conversations easily distract me.,I_08_HI_05_v02,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0145,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"Conversations around me are distracting, making me perpetually feel extremely rushed.",I_08_HI_05_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0146,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"Conversations around me are distracting, making me perpetually feel extremely rushed.",I_08_HI_05_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0147,run_20251208_130741,I_08_HI_05,ADHD-C,combined,I feel extremely rushed all the time due to nearby conversations distracting me.,I_08_HI_05_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0148,run_20251208_130741,I_08_HI_05,ADHD-C,combined,I feel extremely rushed all the time due to nearby conversations distracting me.,I_08_HI_05_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0149,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"The conversations nearby distract me, causing me to always feel very rushed.",I_08_HI_05_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0150,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"The conversations nearby distract me, causing me to always feel very rushed.",I_08_HI_05_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0151,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"I am frequently distracted by nearby conversations, which makes me feel rushed.",I_08_HI_05_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0152,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"I am frequently distracted by nearby conversations, which makes me feel rushed.",I_08_HI_05_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0153,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"Nearby conversations often distract me, leading me to feel constantly rushed.",I_08_HI_05_v07,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0154,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"Nearby conversations often distract me, leading me to feel constantly rushed.",I_08_HI_05_v07,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0155,run_20251208_130741,I_08_HI_05,ADHD-C,combined,I always feel incredibly rushed because nearby conversations easily distract me.,I_08_HI_05_v08,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0156,run_20251208_130741,I_08_HI_05,ADHD-C,combined,I always feel incredibly rushed because nearby conversations easily distract me.,I_08_HI_05_v08,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0157,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"Conversations close by distract me, and I perpetually feel very rushed.",I_08_HI_05_v09,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0158,run_20251208_130741,I_08_HI_05,ADHD-C,combined,"Conversations close by distract me, and I perpetually feel very rushed.",I_08_HI_05_v09,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0159,run_20251208_130741,I_08_HI_05,ADHD-C,combined,I feel constantly rushed since nearby conversations tend to distract me.,I_08_HI_05_v10,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0160,run_20251208_130741,I_08_HI_05,ADHD-C,combined,I feel constantly rushed since nearby conversations tend to distract me.,I_08_HI_05_v10,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0161,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"Nearby conversations distract me, causing me to impulsively overcommit or speak prematurely.",I_08_HI_07_v01,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0162,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"Nearby conversations distract me, causing me to impulsively overcommit or speak prematurely.",I_08_HI_07_v01,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0163,run_20251208_130741,I_08_HI_07,ADHD-C,combined,I tend to overcommit or speak too soon when nearby conversations distract me.,I_08_HI_07_v02,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0164,run_20251208_130741,I_08_HI_07,ADHD-C,combined,I tend to overcommit or speak too soon when nearby conversations distract me.,I_08_HI_07_v02,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0165,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"Distracted by nearby conversations, I often speak prematurely or overcommit impulsively.",I_08_HI_07_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0166,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"Distracted by nearby conversations, I often speak prematurely or overcommit impulsively.",I_08_HI_07_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Men,MEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0167,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"When nearby conversations distract me, I impulsively overcommit or speak too early.",I_08_HI_07_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0168,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"When nearby conversations distract me, I impulsively overcommit or speak too early.",I_08_HI_07_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0169,run_20251208_130741,I_08_HI_07,ADHD-C,combined,I impulsively overcommit or speak too soon due to nearby conversations distracting me.,I_08_HI_07_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0170,run_20251208_130741,I_08_HI_07,ADHD-C,combined,I impulsively overcommit or speak too soon due to nearby conversations distracting me.,I_08_HI_07_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0171,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"Nearby conversations often distract me, leading me to speak too soon or overcommit.",I_08_HI_07_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0172,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"Nearby conversations often distract me, leading me to speak too soon or overcommit.",I_08_HI_07_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0173,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"I get distracted by nearby conversations, which makes me overcommit or speak prematurely.",I_08_HI_07_v07,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0174,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"I get distracted by nearby conversations, which makes me overcommit or speak prematurely.",I_08_HI_07_v07,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0175,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"Conversations nearby distract me, and I end up speaking too soon or overcommitting.",I_08_HI_07_v08,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0176,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"Conversations nearby distract me, and I end up speaking too soon or overcommitting.",I_08_HI_07_v08,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0177,run_20251208_130741,I_08_HI_07,ADHD-C,combined,I speak too soon or overcommit impulsively when distracted by nearby conversations.,I_08_HI_07_v09,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0178,run_20251208_130741,I_08_HI_07,ADHD-C,combined,I speak too soon or overcommit impulsively when distracted by nearby conversations.,I_08_HI_07_v09,gpt-4o-2024-08-06,explicit_test_ADHD_C,Men,MEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0179,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"Being distracted by conversations nearby, I tend to overcommit or speak prematurely.",I_08_HI_07_v10,gpt-4o-2024-08-06,explicit_test_ADHD_C,Men,MEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0180,run_20251208_130741,I_08_HI_07,ADHD-C,combined,"Being distracted by conversations nearby, I tend to overcommit or speak prematurely.",I_08_HI_07_v10,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0181,run_20251208_130741,I_08_HI_08,ADHD-C,combined,"Nearby conversations distract me, and I find it hard to remain calm in traffic.",I_08_HI_08_v01,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0182,run_20251208_130741,I_08_HI_08,ADHD-C,combined,"Nearby conversations distract me, and I find it hard to remain calm in traffic.",I_08_HI_08_v01,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0183,run_20251208_130741,I_08_HI_08,ADHD-C,combined,I have difficulty staying calm in traffic and get distracted by nearby chatter.,I_08_HI_08_v02,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0184,run_20251208_130741,I_08_HI_08,ADHD-C,combined,I have difficulty staying calm in traffic and get distracted by nearby chatter.,I_08_HI_08_v02,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0185,run_20251208_130741,I_08_HI_08,ADHD-C,combined,"Conversations around me are distracting, making it tough to keep calm in traffic.",I_08_HI_08_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0186,run_20251208_130741,I_08_HI_08,ADHD-C,combined,"Conversations around me are distracting, making it tough to keep calm in traffic.",I_08_HI_08_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0187,run_20251208_130741,I_08_HI_08,ADHD-C,combined,It's challenging to stay calm in traffic when nearby conversations distract me.,I_08_HI_08_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0188,run_20251208_130741,I_08_HI_08,ADHD-C,combined,It's challenging to stay calm in traffic when nearby conversations distract me.,I_08_HI_08_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0189,run_20251208_130741,I_08_HI_08,ADHD-C,combined,I struggle to remain calm in traffic due to distractions from nearby conversations.,I_08_HI_08_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Men,MEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0190,run_20251208_130741,I_08_HI_08,ADHD-C,combined,I struggle to remain calm in traffic due to distractions from nearby conversations.,I_08_HI_08_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0191,run_20251208_130741,I_08_HI_08,ADHD-C,combined,"Nearby chatter distracts me, making it difficult to stay calm in traffic.",I_08_HI_08_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0192,run_20251208_130741,I_08_HI_08,ADHD-C,combined,"Nearby chatter distracts me, making it difficult to stay calm in traffic.",I_08_HI_08_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0193,run_20251208_130741,I_08_HI_08,ADHD-C,combined,I find it hard to stay calm in traffic with nearby conversations distracting me.,I_08_HI_08_v07,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0194,run_20251208_130741,I_08_HI_08,ADHD-C,combined,I find it hard to stay calm in traffic with nearby conversations distracting me.,I_08_HI_08_v07,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0195,run_20251208_130741,I_08_HI_08,ADHD-C,combined,Traffic makes it difficult to stay calm when nearby conversations are distracting.,I_08_HI_08_v08,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0196,run_20251208_130741,I_08_HI_08,ADHD-C,combined,Traffic makes it difficult to stay calm when nearby conversations are distracting.,I_08_HI_08_v08,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0197,run_20251208_130741,I_08_HI_08,ADHD-C,combined,"I get easily distracted by nearby chatter, struggling to stay calm in traffic.",I_08_HI_08_v09,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0198,run_20251208_130741,I_08_HI_08,ADHD-C,combined,"I get easily distracted by nearby chatter, struggling to stay calm in traffic.",I_08_HI_08_v09,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0199,run_20251208_130741,I_08_HI_08,ADHD-C,combined,Staying calm in traffic is tough when nearby conversations distract me.,I_08_HI_08_v10,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0200,run_20251208_130741,I_08_HI_08,ADHD-C,combined,Staying calm in traffic is tough when nearby conversations distract me.,I_08_HI_08_v10,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0201,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I feel the urge to clean my house but can't stay still.,I_06_HI_03_v01,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0202,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I feel the urge to clean my house but can't stay still.,I_06_HI_03_v01,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0203,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I wish to tidy my home but struggle to remain inactive.,I_06_HI_03_v02,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0204,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I wish to tidy my home but struggle to remain inactive.,I_06_HI_03_v02,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0205,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I desire to organize my house but can't stop moving around.,I_06_HI_03_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0206,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I desire to organize my house but can't stop moving around.,I_06_HI_03_v03,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0207,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I need to clean my place but find it hard to stay idle.,I_06_HI_03_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0208,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I need to clean my place but find it hard to stay idle.,I_06_HI_03_v04,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0209,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I want to spruce up my home but can't resist being busy.,I_06_HI_03_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
run_20251208_130741_t0210,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I want to spruce up my home but can't resist being busy.,I_06_HI_03_v05,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,2
run_20251208_130741_t0211,run_20251208_130741,I_06_HI_03,ADHD-C,combined,I aim to tidy my living space but can't avoid constant activity.,I_06_HI_03_v06,gpt-4o-2024-08-06,explicit_test_ADHD_C,Women,WOMEN,,4o_ex_run2,0.7,1
